sampleID	tMAD_vs_control	ref_genome	settings
LP0020_02	0.0203068089702324	0memhg38	TrueDI26830XA
LP0020_03	0.0252137433412015	0memhg38	TrueDI26830XA
LP0020_04	0.0338822262474205	0memhg38	TrueDI26830XA
LP0020_05	0.0145260766817428	0memhg38	TrueDI26830XA
LP0020_06	0.0370687097215028	0memhg38	TrueDI26830XA
LP0020_07	0.0199685407018461	0memhg38	TrueDI26830XA
LP0020_08	0.0256388836954372	0memhg38	TrueDI26830XA
LP0025_01_L004	0.00294168983693629	0memhg38	TrueDI26830XA
LP0025_02_L004	0.00853323349817094	0memhg38	TrueDI26830XA
LP0025_03_L003	0.00642979120054811	0memhg38	TrueDI26830XA
LP0025_04_L004	0.00334343347212081	0memhg38	TrueDI26830XA
LP0025_07_L004	0.004336268938381	0memhg38	TrueDI26830XA
LP0025_08_L004	0.00434174592540828	0memhg38	TrueDI26830XA
LP0029_02_L004	0.00782460025602372	0memhg38	TrueDI26830XA
LP0029_04_L003	0.00783691744654705	0memhg38	TrueDI26830XA
LP0029_05_L004	0.00364120340661264	0memhg38	TrueDI26830XA
LP0029_06_L003	0.00852183427846929	0memhg38	TrueDI26830XA
LP0030_03_L004	0.00264551694634714	0memhg38	TrueDI26830XA
LP0030_05_L004	0.00404123615456631	0memhg38	TrueDI26830XA
LP0025_05_L003	0.00891755081895998	0memhg38	TrueDI26830XA
LP0025_06_L003	0.00613396151317498	0memhg38	TrueDI26830XA
LP0025_10_L003	0.0320579328519319	0memhg38	TrueDI26830XA
LP0025_11_L003	0.00991459649035394	0memhg38	TrueDI26830XA
LP0025_12_L003	0.0130238684587695	0memhg38	TrueDI26830XA
LP0025_15_L003	0.0583914802965677	0memhg38	TrueDI26830XA
LP0025_17_L003	0.0225041392971967	0memhg38	TrueDI26830XA
LP0025_21_L004	0.184922053251577	0memhg38	TrueDI26830XA
LP0025_24_L003	0.0068367790315348	0memhg38	TrueDI26830XA
LP0026_05_L003	0.0206030280158476	0memhg38	TrueDI26830XA
LP0026_07_L003	0.00403850257573663	0memhg38	TrueDI26830XA
LP0026_08_L003	0.218081303425036	0memhg38	TrueDI26830XA
LP0026_22_L003	0.0208859406639104	0memhg38	TrueDI26830XA
LP0026_26_L004	0.0783551928939844	0memhg38	TrueDI26830XA
LP0026_38_L004	0.0713949278554971	0memhg38	TrueDI26830XA
LP0026_42_L004	0.084940625	0memhg38	TrueDI26830XA
LP0027_26_L003	0.0481398979722904	0memhg38	TrueDI26830XA
LP0027_35_L003	0.0615471251982707	0memhg38	TrueDI26830XA
LP0027_39_L003	0.0563814233352526	0memhg38	TrueDI26830XA
LP0028_01_L004	0.153865012215055	0memhg38	TrueDI26830XA
LP0020_01	0.00894319910600614	0memhg38noalt	False40
LP0020_02	0.0161387301575729	0memhg38noalt	False40
LP0020_03	0.0270794618234938	0memhg38noalt	False40
LP0020_04	0.0159092572702486	0memhg38noalt	False40
LP0020_05	0.019780018938381	0memhg38noalt	False40
LP0020_06	0.015558734250354	0memhg38noalt	False40
LP0020_07	0.00895177650407887	0memhg38noalt	False40
LP0020_08	0.0200061153065542	0memhg38noalt	False40
LP0025_01_L004	0.00404488509315383	0memhg38noalt	False40
LP0025_02_L004	0.0112125968054756	0memhg38noalt	False40
LP0025_03_L003	0.00643457808771849	0memhg38noalt	False40
LP0025_04_L004	0.00265031009037665	0memhg38noalt	False40
LP0025_07_L004	0.00463312500000002	0memhg38noalt	False40
LP0025_08_L004	0.00573768950198914	0memhg38noalt	False40
LP0029_02_L004	0.00294168983693626	0memhg38noalt	False40
LP0029_04_L003	0.00433581349072387	0memhg38noalt	False40
LP0029_05_L004	0.00463312500000001	0memhg38noalt	False40
LP0029_06_L003	0.00433718027970194	0memhg38noalt	False40
LP0030_03_L004	0.00334343347212081	0memhg38noalt	False40
LP0030_05_L004	0.0036384662559355	0memhg38noalt	False40
LP0025_05_L003	0.00991596149799157	0memhg38noalt	False40
LP0025_06_L003	0.00573358310554041	0memhg38noalt	False40
LP0025_10_L003	0.0271037892478534	0memhg38noalt	False40
LP0025_11_L003	0.0099351184587695	0memhg38noalt	False40
LP0025_12_L003	0.0159578150928851	0memhg38noalt	False40
LP0025_15_L003	0.0600841834258811	0memhg38noalt	False40
LP0025_17_L003	0.0253532263411106	0memhg38noalt	False40
LP0025_21_L004	0.16886044019527	0memhg38noalt	False40
LP0025_24_L003	0.00823363916622436	0memhg38noalt	False40
LP0026_05_L003	0.0190169998542407	0memhg38noalt	False40
LP0026_07_L003	0.00772187500000002	0memhg38noalt	False40
LP0026_08_L003	0.222935432042528	0memhg38noalt	False40
LP0026_22_L003	0.014989602214693	0memhg38noalt	False40
LP0026_26_L004	0.0608476567157308	0memhg38noalt	False40
LP0026_38_L004	0.0809886693344991	0memhg38noalt	False40
LP0026_42_L004	0.097206987039621	0memhg38noalt	False40
LP0027_26_L003	0.053500031446852	0memhg38noalt	False40
LP0027_35_L003	0.0614481546801077	0memhg38noalt	False40
LP0027_39_L003	0.0474645000344315	0memhg38noalt	False40
LP0028_01_L004	0.151240037490821	0memhg38noalt	False40
LP0020_01	0.00923023622429819	0memhg38noalt	FalseDI26830XA
LP0020_02	0.020076875	0memhg38noalt	FalseDI26830XA
LP0020_03	0.0254091500327676	0memhg38noalt	FalseDI26830XA
LP0020_04	0.0228802036293131	0memhg38noalt	FalseDI26830XA
LP0020_05	0.0189480696275628	0memhg38noalt	FalseDI26830XA
LP0020_06	0.0199416409218829	0memhg38noalt	FalseDI26830XA
LP0020_07	0.00772187500000001	0memhg38noalt	FalseDI26830XA
LP0020_08	0.0186337244228812	0memhg38noalt	FalseDI26830XA
LP0025_01_L004	0.003641546053641	0memhg38noalt	FalseDI26830XA
LP0025_02_L004	0.00782664977140611	0memhg38noalt	FalseDI26830XA
LP0025_03_L003	0.00433946123811358	0memhg38noalt	FalseDI26830XA
LP0025_04_L004	0.003353026033159	0memhg38noalt	FalseDI26830XA
LP0025_07_L004	0.00544676781312742	0memhg38noalt	FalseDI26830XA
LP0025_08_L004	0.00463312499999998	0memhg38noalt	FalseDI26830XA
LP0029_02_L004	0.00405219729159923	0memhg38noalt	FalseDI26830XA
LP0029_04_L003	0.00224274727079316	0memhg38noalt	FalseDI26830XA
LP0029_05_L004	0.00434357636619093	0memhg38noalt	FalseDI26830XA
LP0029_06_L003	0.00713454807284711	0memhg38noalt	FalseDI26830XA
LP0030_03_L004	0.00404488509315386	0memhg38noalt	FalseDI26830XA
LP0030_05_L004	0.00405219729159923	0memhg38noalt	FalseDI26830XA
LP0025_05_L003	0.0051416973847082	0memhg38noalt	FalseDI26830XA
LP0025_06_L003	0.0043408316024387	0memhg38noalt	FalseDI26830XA
LP0025_10_L003	0.0303721302697025	0memhg38noalt	FalseDI26830XA
LP0025_11_L003	0.00672961087153318	0memhg38noalt	FalseDI26830XA
LP0025_12_L003	0.0159121061530863	0memhg38noalt	FalseDI26830XA
LP0025_15_L003	0.0637981386594079	0memhg38noalt	FalseDI26830XA
LP0025_17_L003	0.0210717355108177	0memhg38noalt	FalseDI26830XA
LP0025_21_L004	0.182134861941907	0memhg38noalt	FalseDI26830XA
LP0025_24_L003	0.00473789977140612	0memhg38noalt	FalseDI26830XA
LP0026_05_L003	0.0152976032638755	0memhg38noalt	FalseDI26830XA
LP0026_07_L003	0.00713272241162495	0memhg38noalt	FalseDI26830XA
LP0026_08_L003	0.323553833599274	0memhg38noalt	FalseDI26830XA
LP0026_22_L003	0.00924934486694088	0memhg38noalt	FalseDI26830XA
LP0026_26_L004	0.0590794567135291	0memhg38noalt	FalseDI26830XA
LP0026_38_L004	0.0970142215276604	0memhg38noalt	FalseDI26830XA
LP0026_42_L004	0.102333128848606	0memhg38noalt	FalseDI26830XA
LP0027_26_L003	0.0584839726567453	0memhg38noalt	FalseDI26830XA
LP0027_35_L003	0.0392499777889781	0memhg38noalt	FalseDI26830XA
LP0027_39_L003	0.0450007653709714	0memhg38noalt	FalseDI26830XA
LP0028_01_L004	0.1606672476836	0memhg38noalt	FalseDI26830XA
LP0020_01	0.0106172932159076	0memhg38noalt	True40
LP0020_02	0.034073166468388	0memhg38noalt	True40
LP0020_03	0.0266796939370798	0memhg38noalt	True40
LP0020_04	0.0272190096645385	0memhg38noalt	True40
LP0020_05	0.00476259870645923	0memhg38noalt	True40
LP0020_06	0.0277360398476087	0memhg38noalt	True40
LP0020_07	0.0124356352694082	0memhg38noalt	True40
LP0020_08	0.0196680558015564	0memhg38noalt	True40
LP0025_01_L004	0.00264620101044764	0memhg38noalt	True40
LP0025_02_L004	0.0126088857879859	0memhg38noalt	True40
LP0025_03_L003	0.00363983393743839	0memhg38noalt	True40
LP0025_04_L004	0.00335142465913676	0memhg38noalt	True40
LP0025_07_L004	0.00573358310554044	0memhg38noalt	True40
LP0025_08_L004	0.00433991787696854	0memhg38noalt	True40
LP0029_02_L004	0.00294054973016183	0memhg38noalt	True40
LP0029_04_L003	0.00841956387624933	0memhg38noalt	True40
LP0029_05_L004	0.00433854840779429	0memhg38noalt	True40
LP0029_06_L003	0.00573153292180117	0memhg38noalt	True40
LP0030_03_L004	0.00264551694634714	0memhg38noalt	True40
LP0030_05_L004	0.0040421479424767	0memhg38noalt	True40
LP0025_05_L003	0.00742821123811355	0memhg38noalt	True40
LP0025_06_L003	0.00293872942409285	0memhg38noalt	True40
LP0025_10_L003	0.0400397824868304	0memhg38noalt	True40
LP0025_11_L003	0.00772187500000001	0memhg38noalt	True40
LP0025_12_L003	0.0242243632623986	0memhg38noalt	True40
LP0025_15_L003	0.0563894870029238	0memhg38noalt	True40
LP0025_17_L003	0.0166564154594654	0memhg38noalt	True40
LP0025_21_L004	0.168247757914626	0memhg38noalt	True40
LP0025_24_L003	0.00681630388648636	0memhg38noalt	True40
LP0026_05_L003	0.0141615911081925	0memhg38noalt	True40
LP0026_07_L003	0.0119117669463471	0memhg38noalt	True40
LP0026_08_L003	0.255825550882289	0memhg38noalt	True40
LP0026_22_L003	0.0122864852080081	0memhg38noalt	True40
LP0026_26_L004	0.0639153119786692	0memhg38noalt	True40
LP0026_38_L004	0.115746897439628	0memhg38noalt	True40
LP0026_42_L004	0.0995397235990227	0memhg38noalt	True40
LP0027_26_L003	0.0517417097900591	0memhg38noalt	True40
LP0027_35_L003	0.0663460456060457	0memhg38noalt	True40
LP0027_39_L003	0.0615588141036131	0memhg38noalt	True40
LP0028_01_L004	0.159315995149176	0memhg38noalt	True40
LP0020_01	0.0127192498221929	0memhg38noalt	TrueDI26830XA
LP0020_02	0.025568954723609	0memhg38noalt	TrueDI26830XA
LP0020_03	0.026254375	0memhg38noalt	TrueDI26830XA
LP0020_04	0.0311442116484371	0memhg38noalt	TrueDI26830XA
LP0020_05	0.0224767899603939	0memhg38noalt	TrueDI26830XA
LP0020_06	0.019766155147804	0memhg38noalt	TrueDI26830XA
LP0020_07	0.00842167532282105	0memhg38noalt	TrueDI26830XA
LP0020_08	0.0185630602498013	0memhg38noalt	TrueDI26830XA
LP0025_01_L004	0.00404671135085165	0memhg38noalt	TrueDI26830XA
LP0025_02_L004	0.00612895321924463	0memhg38noalt	TrueDI26830XA
LP0025_03_L003	0.00683541090234884	0memhg38noalt	TrueDI26830XA
LP0025_04_L004	0.00265031009037665	0memhg38noalt	TrueDI26830XA
LP0025_07_L004	0.00533104152577366	0memhg38noalt	TrueDI26830XA
LP0025_08_L004	0.00294260326387557	0memhg38noalt	TrueDI26830XA
LP0029_02_L004	0.00404671135085165	0memhg38noalt	TrueDI26830XA
LP0029_04_L003	0.00602998357085799	0memhg38noalt	TrueDI26830XA
LP0029_05_L004	0.00434128868919939	0memhg38noalt	TrueDI26830XA
LP0029_06_L003	0.00612020440805725	0memhg38noalt	TrueDI26830XA
LP0030_03_L004	0.00294168983693629	0memhg38noalt	TrueDI26830XA
LP0030_05_L004	0.00224320361141184	0memhg38noalt	TrueDI26830XA
LP0025_05_L003	0.00822885227522983	0memhg38noalt	TrueDI26830XA
LP0025_06_L003	0.00404032466423527	0memhg38noalt	TrueDI26830XA
LP0025_10_L003	0.0360727511662706	0memhg38noalt	TrueDI26830XA
LP0025_11_L003	0.00533183947035589	0memhg38noalt	TrueDI26830XA
LP0025_12_L003	0.00924029214431442	0memhg38noalt	TrueDI26830XA
LP0025_15_L003	0.0679818840640222	0memhg38noalt	TrueDI26830XA
LP0025_17_L003	0.0155426837448038	0memhg38noalt	TrueDI26830XA
LP0025_21_L004	0.181556944539968	0memhg38noalt	TrueDI26830XA
LP0025_24_L003	0.0111743098432565	0memhg38noalt	TrueDI26830XA
LP0026_05_L003	0.0181957543901435	0memhg38noalt	TrueDI26830XA
LP0026_07_L003	0.0068299428493273	0memhg38noalt	TrueDI26830XA
LP0026_08_L003	0.301671123207089	0memhg38noalt	TrueDI26830XA
LP0026_22_L003	0.00911260301460337	0memhg38noalt	TrueDI26830XA
LP0026_26_L004	0.0486077512863148	0memhg38noalt	TrueDI26830XA
LP0026_38_L004	0.0943605611265506	0memhg38noalt	TrueDI26830XA
LP0026_42_L004	0.0969901407684755	0memhg38noalt	TrueDI26830XA
LP0027_26_L003	0.057141875	0memhg38noalt	TrueDI26830XA
LP0027_35_L003	0.0514127486254428	0memhg38noalt	TrueDI26830XA
LP0027_39_L003	0.047120509572531	0memhg38noalt	TrueDI26830XA
LP0028_01_L004	0.158444370446047	0memhg38noalt	TrueDI26830XA
LP0020_01	0.0110602875868981	30memhg19	False40
LP0020_02	0.0200161663189285	30memhg19	False40
LP0020_03	0.0249614942969897	30memhg19	False40
LP0020_04	0.0113866654046113	30memhg19	False40
LP0020_05	0.0144868005367115	30memhg19	False40
LP0020_06	0.0244572701782803	30memhg19	False40
LP0020_07	0.00910363080138028	30memhg19	False40
LP0020_08	0.0161973625238601	30memhg19	False40
LP0025_01_L004	0.00364257466696806	30memhg19	False40
LP0025_02_L004	0.0067313246669681	30memhg19	False40
LP0025_03_L003	0.00434083160243871	30memhg19	False40
LP0025_04_L004	0.00882575454361375	30memhg19	False40
LP0025_07_L004	0.00615406023717263	30memhg19	False40
LP0025_08_L004	0.00475125429703456	30memhg19	False40
LP0029_02_L004	0.00264620101044767	30memhg19	False40
LP0029_04_L003	0.0119117669463471	30memhg19	False40
LP0029_05_L004	0.003641546053641	30memhg19	False40
LP0029_06_L003	0.0047502250104214	30memhg19	False40
LP0030_03_L004	0.00474919606031405	30memhg19	False40
LP0030_05_L004	0.00364257466696806	30memhg19	False40
LP0025_05_L003	0.0088264395019891	30memhg19	False40
LP0025_06_L003	0.00473585025602372	30memhg19	False40
LP0025_10_L003	0.0321208649362015	30memhg19	False40
LP0025_11_L003	0.00533263924164424	30memhg19	False40
LP0025_12_L003	0.0178303560109961	30memhg19	False40
LP0025_15_L003	0.0722679981854354	30memhg19	False40
LP0025_17_L003	0.0432836324274132	30memhg19	False40
LP0025_21_L004	0.150603463301666	30memhg19	False40
LP0025_24_L003	0.0134089635171977	30memhg19	False40
LP0026_05_L003	0.0178040536218332	30memhg19	False40
LP0026_07_L003	0.00912010326387557	30memhg19	False40
LP0026_08_L003	0.329069208058211	30memhg19	False40
LP0026_22_L003	0.0171578294630478	30memhg19	False40
LP0026_26_L004	0.0701654471817467	30memhg19	False40
LP0026_38_L004	0.0905778953594468	30memhg19	False40
LP0026_42_L004	0.107867859652027	30memhg19	False40
LP0027_26_L003	0.0701797383075228	30memhg19	False40
LP0027_35_L003	0.0534122092186172	30memhg19	False40
LP0027_39_L003	0.0696952554543849	30memhg19	False40
LP0028_01_L004	0.174309566985763	30memhg19	False40
LP0020_01	0.00923526089725033	30memhg19	FalseDI26830XA
LP0020_02	0.0137506678166197	30memhg19	FalseDI26830XA
LP0020_03	0.0222736928493273	30memhg19	FalseDI26830XA
LP0020_04	0.0303799967562879	30memhg19	FalseDI26830XA
LP0020_05	0.0277290119572969	30memhg19	FalseDI26830XA
LP0020_06	0.0284919188817366	30memhg19	FalseDI26830XA
LP0020_07	0.00925163655373908	30memhg19	FalseDI26830XA
LP0020_08	0.0218005155038267	30memhg19	FalseDI26830XA
LP0025_01_L004	0.00334902456073255	30memhg19	FalseDI26830XA
LP0025_02_L004	0.00643857433202094	30memhg19	FalseDI26830XA
LP0025_03_L003	0.00294283180723791	30memhg19	FalseDI26830XA
LP0025_04_L004	0.00503908913540877	30memhg19	FalseDI26830XA
LP0025_07_L004	0.00644017465913676	30memhg19	FalseDI26830XA
LP0025_08_L004	0.00364051844834812	30memhg19	FalseDI26830XA
LP0029_02_L004	0.00404397241162495	30memhg19	FalseDI26830XA
LP0029_04_L003	0.0082528337143134	30memhg19	FalseDI26830XA
LP0029_05_L004	0.00404397241162495	30memhg19	FalseDI26830XA
LP0029_06_L003	0.0068299428493273	30memhg19	FalseDI26830XA
LP0030_03_L004	0.00334582808771852	30memhg19	FalseDI26830XA
LP0030_05_L004	0.00474508362164486	30memhg19	FalseDI26830XA
LP0025_05_L003	0.00812498654009172	30memhg19	FalseDI26830XA
LP0025_06_L003	0.00544448349817093	30memhg19	FalseDI26830XA
LP0025_10_L003	0.0357889596974662	30memhg19	FalseDI26830XA
LP0025_11_L003	0.00823204301495502	30memhg19	FalseDI26830XA
LP0025_12_L003	0.0199072885010482	30memhg19	FalseDI26830XA
LP0025_15_L003	0.0675150465063666	30memhg19	FalseDI26830XA
LP0025_17_L003	0.0349600384931668	30memhg19	FalseDI26830XA
LP0025_21_L004	0.169150345570424	30memhg19	FalseDI26830XA
LP0025_24_L003	0.00792425975639837	30memhg19	FalseDI26830XA
LP0026_05_L003	0.0179544022351044	30memhg19	FalseDI26830XA
LP0026_07_L003	0.00713004320645408	30memhg19	FalseDI26830XA
LP0026_08_L003	0.325416244899129	30memhg19	FalseDI26830XA
LP0026_22_L003	0.014082410328647	30memhg19	FalseDI26830XA
LP0026_26_L004	0.0677035004145291	30memhg19	FalseDI26830XA
LP0026_38_L004	0.0918899507030739	30memhg19	FalseDI26830XA
LP0026_42_L004	0.101038137262532	30memhg19	FalseDI26830XA
LP0027_26_L003	0.063319375	30memhg19	FalseDI26830XA
LP0027_35_L003	0.0544141876068878	30memhg19	FalseDI26830XA
LP0027_39_L003	0.0487208740958533	30memhg19	FalseDI26830XA
LP0028_01_L004	0.185698531494419	30memhg19	FalseDI26830XA
LP0020_01	0.0110561623436265	30memhg19	True40
LP0020_02	0.0141449123436265	30memhg19	True40
LP0020_03	0.0228428549709631	30memhg19	True40
LP0020_04	0.0251397914189869	30memhg19	True40
LP0020_05	0.0169048199961625	30memhg19	True40
LP0020_06	0.0295823540205242	30memhg19	True40
LP0020_07	0.00656002437258141	30memhg19	True40
LP0020_08	0.0190828600002935	30memhg19	True40
LP0025_01_L004	0.00772187500000002	30memhg19	True40
LP0025_02_L004	0.00797360122161167	30memhg19	True40
LP0025_03_L003	0.00434037466505286	30memhg19	True40
LP0025_04_L004	0.00463312500000002	30memhg19	True40
LP0025_07_L004	0.00433991787696851	30memhg19	True40
LP0025_08_L004	0.00488900708311219	30memhg19	True40
LP0029_02_L004	0.00463312499999998	30memhg19	True40
LP0029_04_L003	0.00782562484652981	30memhg19	True40
LP0029_05_L004	0.00685185799023353	30memhg19	True40
LP0029_06_L003	0.00474200281788034	30memhg19	True40
LP0030_03_L004	0.00433809221618533	30memhg19	True40
LP0030_05_L004	0.00405036744890223	30memhg19	True40
LP0025_05_L003	0.00981801844834808	30memhg19	True40
LP0025_06_L003	0.00473277848908283	30memhg19	True40
LP0025_10_L003	0.0293326533623846	30memhg19	True40
LP0025_11_L003	0.00812955293084362	30memhg19	True40
LP0025_12_L003	0.0171083138804389	30memhg19	True40
LP0025_15_L003	0.0704740776011269	30memhg19	True40
LP0025_17_L003	0.0203758624982631	30memhg19	True40
LP0025_21_L004	0.170581450484061	30memhg19	True40
LP0025_24_L003	0.0126136758020539	30memhg19	True40
LP0026_05_L003	0.016000322575294	30memhg19	True40
LP0026_07_L003	0.00685323149561285	30memhg19	True40
LP0026_08_L003	0.324028583104529	30memhg19	True40
LP0026_22_L003	0.0170745021489627	30memhg19	True40
LP0026_26_L004	0.0814122665778049	30memhg19	True40
LP0026_38_L004	0.0837755107161865	30memhg19	True40
LP0026_42_L004	0.0997102369875424	30memhg19	True40
LP0027_26_L003	0.0781849443010342	30memhg19	True40
LP0027_35_L003	0.0596794855455373	30memhg19	True40
LP0027_39_L003	0.0686866841010742	30memhg19	True40
LP0028_01_L004	0.168142996042964	30memhg19	True40
LP0020_01	0.0131406359126731	30memhg19	TrueDI26830XA
LP0020_02	0.0155794247784645	30memhg19	TrueDI26830XA
LP0020_03	0.0231904277776396	30memhg19	TrueDI26830XA
LP0020_04	0.047875625	30memhg19	TrueDI26830XA
LP0020_05	0.0169988042020382	30memhg19	TrueDI26830XA
LP0020_06	0.0207724642781093	30memhg19	TrueDI26830XA
LP0020_07	0.0113608537696566	30memhg19	TrueDI26830XA
LP0020_08	0.0215132582923858	30memhg19	TrueDI26830XA
LP0025_01_L004	0.00334263578798594	30memhg19	TrueDI26830XA
LP0025_02_L004	0.0106247002899751	30memhg19	TrueDI26830XA
LP0025_03_L003	0.0047502250104214	30memhg19	TrueDI26830XA
LP0025_04_L004	0.00473995062492222	30memhg19	TrueDI26830XA
LP0025_07_L004	0.0105151361735114	30memhg19	TrueDI26830XA
LP0025_08_L004	0.00404306002811488	30memhg19	TrueDI26830XA
LP0029_02_L004	0.00334502962185949	30memhg19	TrueDI26830XA
LP0029_04_L003	0.00852752923633404	30memhg19	TrueDI26830XA
LP0029_05_L004	0.00404306002811487	30memhg19	TrueDI26830XA
LP0029_06_L003	0.00615028371551968	30memhg19	TrueDI26830XA
LP0030_03_L004	0.00294214640117727	30memhg19	TrueDI26830XA
LP0030_05_L004	0.00265031009037665	30memhg19	TrueDI26830XA
LP0025_05_L003	0.0068190281237652	30memhg19	TrueDI26830XA
LP0025_06_L003	0.00473277848908283	30memhg19	TrueDI26830XA
LP0025_10_L003	0.0313098438277546	30memhg19	TrueDI26830XA
LP0025_11_L003	0.0089260862976754	30memhg19	TrueDI26830XA
LP0025_12_L003	0.017800625469022	30memhg19	TrueDI26830XA
LP0025_15_L003	0.0763669663484635	30memhg19	TrueDI26830XA
LP0025_17_L003	0.0231551533623847	30memhg19	TrueDI26830XA
LP0025_21_L004	0.172450058134762	30memhg19	TrueDI26830XA
LP0025_24_L003	0.0089260862976754	30memhg19	TrueDI26830XA
LP0026_05_L003	0.0299724519352739	30memhg19	TrueDI26830XA
LP0026_07_L003	0.00544905362183322	30memhg19	TrueDI26830XA
LP0026_08_L003	0.320804804278043	30memhg19	TrueDI26830XA
LP0026_22_L003	0.012582707492263	30memhg19	TrueDI26830XA
LP0026_26_L004	0.0741337922930559	30memhg19	TrueDI26830XA
LP0026_38_L004	0.0916213592686993	30memhg19	TrueDI26830XA
LP0026_42_L004	0.108410022174924	30memhg19	TrueDI26830XA
LP0027_26_L003	0.069496875	30memhg19	TrueDI26830XA
LP0027_35_L003	0.0602664282479884	30memhg19	TrueDI26830XA
LP0027_39_L003	0.0508535910258229	30memhg19	TrueDI26830XA
LP0028_01_L004	0.173154985725457	30memhg19	TrueDI26830XA
LP0020_01	0.0116345657367588	30memhg19decoy	False40
LP0020_02	0.0210104833100198	30memhg19decoy	False40
LP0020_03	0.0282821927477834	30memhg19decoy	False40
LP0020_04	0.0174762807985514	30memhg19decoy	False40
LP0020_05	0.0120991492727041	30memhg19decoy	False40
LP0020_06	0.0270453302732689	30memhg19decoy	False40
LP0020_07	0.00897241961557578	30memhg19decoy	False40
LP0020_08	0.0182785613620481	30memhg19decoy	False40
LP0025_01_L004	0.00294237479520082	30memhg19decoy	False40
LP0025_02_L004	0.00854810828550322	30memhg19decoy	False40
LP0025_03_L003	0.00474302941706029	30memhg19decoy	False40
LP0025_04_L004	0.00772187500000002	30memhg19decoy	False40
LP0025_07_L004	0.00544105982331568	30memhg19decoy	False40
LP0025_08_L004	0.00503794753817842	30memhg19decoy	False40
LP0029_02_L004	0.00434174592540828	30memhg19decoy	False40
LP0029_04_L003	0.00614902569821185	30memhg19decoy	False40
LP0029_05_L004	0.00404397241162496	30memhg19decoy	False40
LP0029_06_L003	0.00475125429703456	30memhg19decoy	False40
LP0030_03_L004	0.00294237479520082	30memhg19decoy	False40
LP0030_05_L004	0.00334982433202091	30memhg19decoy	False40
LP0025_05_L003	0.0106972946280451	30memhg19decoy	False40
LP0025_06_L003	0.00613020468011656	30memhg19decoy	False40
LP0025_10_L003	0.0381828539604974	30memhg19decoy	False40
LP0025_11_L003	0.0067323542898123	30memhg19decoy	False40
LP0025_12_L003	0.0164163644888013	30memhg19decoy	False40
LP0025_15_L003	0.0626160557039772	30memhg19decoy	False40
LP0025_17_L003	0.0259555893187671	30memhg19decoy	False40
LP0025_21_L004	0.179859555820331	30memhg19decoy	False40
LP0025_24_L003	0.00772187499999998	30memhg19decoy	False40
LP0026_05_L003	0.016988125	30memhg19decoy	False40
LP0026_07_L003	0.00714186266187866	30memhg19decoy	False40
LP0026_08_L003	0.326397216733809	30memhg19decoy	False40
LP0026_22_L003	0.0157680051053899	30memhg19decoy	False40
LP0026_26_L004	0.0691735488577856	30memhg19decoy	False40
LP0026_38_L004	0.0917131807039399	30memhg19decoy	False40
LP0026_42_L004	0.11584903787593	30memhg19decoy	False40
LP0027_26_L003	0.0551596595095287	30memhg19decoy	False40
LP0027_35_L003	0.0585555099911083	30memhg19decoy	False40
LP0027_39_L003	0.0519826370618803	30memhg19decoy	False40
LP0028_01_L004	0.173905885299222	30memhg19decoy	False40
LP0020_01	0.0113351771638678	30memhg19decoy	FalseDI26830XA
LP0020_02	0.0161332413053823	30memhg19decoy	FalseDI26830XA
LP0020_03	0.0152591006225291	30memhg19decoy	FalseDI26830XA
LP0020_04	0.0311065940759311	30memhg19decoy	FalseDI26830XA
LP0020_05	0.0270634506755005	30memhg19decoy	FalseDI26830XA
LP0020_06	0.0263840121837517	30memhg19decoy	FalseDI26830XA
LP0020_07	0.00824642716386781	30memhg19decoy	FalseDI26830XA
LP0020_08	0.0196987479808078	30memhg19decoy	FalseDI26830XA
LP0025_01_L004	0.00463312499999998	30memhg19decoy	FalseDI26830XA
LP0025_02_L004	0.00783691744654708	30memhg19decoy	FalseDI26830XA
LP0025_03_L003	0.00294237479520082	30memhg19decoy	FalseDI26830XA
LP0025_04_L004	0.00673063881267324	30memhg19decoy	FalseDI26830XA
LP0025_07_L004	0.00643617580205397	30memhg19decoy	FalseDI26830XA
LP0025_08_L004	0.00434174592540828	30memhg19decoy	FalseDI26830XA
LP0029_02_L004	0.00364188881267325	30memhg19decoy	FalseDI26830XA
LP0029_04_L003	0.00965793407975094	30memhg19decoy	FalseDI26830XA
LP0029_05_L004	0.00404488509315386	30memhg19decoy	FalseDI26830XA
LP0029_06_L003	0.0063810532394824	30memhg19decoy	FalseDI26830XA
LP0030_03_L004	0.0029428318072379	30memhg19decoy	FalseDI26830XA
LP0030_05_L004	0.0036429177623406	30memhg19decoy	FalseDI26830XA
LP0025_05_L003	0.00952332808771849	30memhg19decoy	FalseDI26830XA
LP0025_06_L003	0.00473687484652981	30memhg19decoy	FalseDI26830XA
LP0025_10_L003	0.0286107391031039	30memhg19decoy	FalseDI26830XA
LP0025_11_L003	0.011320793014955	30memhg19decoy	FalseDI26830XA
LP0025_12_L003	0.0199087767088781	30memhg19decoy	FalseDI26830XA
LP0025_15_L003	0.0685038802397491	30memhg19decoy	FalseDI26830XA
LP0025_17_L003	0.0363753552474782	30memhg19decoy	FalseDI26830XA
LP0025_21_L004	0.179141142888322	30memhg19decoy	FalseDI26830XA
LP0025_24_L003	0.00742866787696851	30memhg19decoy	FalseDI26830XA
LP0026_05_L003	0.020076875	30memhg19decoy	FalseDI26830XA
