sampleID,phenotype,tmad_vs_control,tmad_vs_none,ref_genome,settings
LP0026_26_L004,lung_cancer,0.05138637,0.067564914,0memhg19,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.047626106,0.053651758,0memhg19,True40
LP0026_26_L004,lung_cancer,0.053451971,0.071053576,0memhg19,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.052766315,0.056611297,30memhg19decoy,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.064083071,0.044960776,30memhg19decoy,True40
LP0026_26_L004,lung_cancer,0.043828027,0.040732298,0memhg19decoy,False40
LP0026_26_L004,lung_cancer,0.049990724,0.058575821,0memhg19decoy,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.052766315,0.070357929,0memhg19,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.049998124,0.048028216,0memhg19,False40
LP0026_26_L004,lung_cancer,0.051432174,0.050154084,0memhg19decoy,True40
LP0026_26_L004,lung_cancer,0.051371122,0.070367683,0memhg19decoy,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.049990724,0.057879608,0memhg19decoy,FalseDI26830XA
LP0026_26_L004,lung_cancer,0.050692303,0.058575821,30memhg19decoy,FalseDI26830XA
LP0026_26_L004,lung_cancer,0.049296545,0.044932367,30memhg19,False40
LP0026_26_L004,lung_cancer,0.052088064,0.060691314,30memhg19,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.049975931,0.055200619,0memhg19decoy,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.057382715,0.052258993,30memhg19,True40
LP0026_26_L004,lung_cancer,0.053700384,0.072464719,30memhg19,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.052088064,0.0682609,30memhg19,FalseDI26830XA
LP0026_26_L004,lung_cancer,0.050692303,0.058566989,30memhg19decoy,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.053459932,0.072464719,30memhg19,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.047618586,0.040042595,30memhg19decoy,False40
LP0026_38_L004,lung_cancer,0.067387776,0.059850459,0memhg19decoy,False40
LP0026_38_L004,lung_cancer,0.049876212,0.062557174,0memhg19decoy,True40
LP0026_38_L004,lung_cancer,0.041671273,0.055698271,0memhg19decoy,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.042677776,0.06123167,0memhg19,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.044076028,0.061470723,0memhg19decoy,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.048855276,0.059368229,0memhg19decoy,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.049563144,0.059360795,0memhg19,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.067690541,0.062117474,0memhg19,True40
LP0026_38_L004,lung_cancer,0.046539217,0.054994614,30memhg19,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.046539217,0.054994614,30memhg19,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.047234185,0.054994614,0memhg19decoy,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.040969463,0.054291074,0memhg19,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.064376635,0.062236592,30memhg19,False40
LP0026_38_L004,lung_cancer,0.043379816,0.058358646,30memhg19,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.04746251,0.061065119,30memhg19decoy,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.046532376,0.054994614,0memhg19,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.06266403,0.06016617,30memhg19,True40
LP0026_38_L004,lung_cancer,0.043790189,0.059765149,30memhg19,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.04211806,0.053587649,30memhg19decoy,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.05033685,0.06055319,30memhg19decoy,False40
LP0026_38_L004,lung_cancer,0.045154654,0.055698271,30memhg19decoy,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.052134559,0.062535724,30memhg19decoy,True40
LP0026_38_L004,lung_cancer,0.065989525,0.060585157,0memhg19,False40
LP0026_38_L004,lung_cancer,0.041677324,0.055698271,30memhg19decoy,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.117215245,0.111729115,0memhg19decoy,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.119610716,0.119986116,0memhg19decoy,False40
LP0026_42_L004,lung_cancer,0.117215245,0.111728779,0memhg19decoy,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.115828125,0.123448024,0memhg19decoy,True40
LP0026_42_L004,lung_cancer,0.115828125,0.116520619,0memhg19decoy,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.123081613,0.121048629,30memhg19,True40
LP0026_42_L004,lung_cancer,0.125094375,0.122755866,30memhg19,False40
LP0026_42_L004,lung_cancer,0.12648172,0.116520619,0memhg19,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.125094375,0.120677936,30memhg19decoy,False40
LP0026_42_L004,lung_cancer,0.115828125,0.114817192,30memhg19decoy,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.117908637,0.126479474,30memhg19,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.116521741,0.116520619,30memhg19,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.131271875,0.114124699,30memhg19,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.125094375,0.116520843,0memhg19decoy,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.127175562,0.116520731,30memhg19,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.115828125,0.116520619,0memhg19,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.122005625,0.123445557,30memhg19decoy,True40
LP0026_42_L004,lung_cancer,0.126481271,0.117213224,30memhg19decoy,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.125787991,0.116520731,30memhg19decoy,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.115828125,0.114124699,30memhg19decoy,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.122005625,0.119985442,0memhg19,False40
LP0026_42_L004,lung_cancer,0.115828125,0.114817529,0memhg19,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.117215021,0.114124699,0memhg19,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.125094375,0.124829088,0memhg19,True40
LP0027_26_L003,lung_cancer,0.069153236,0.05095693,0memhg19,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.05520005,0.056869625,0memhg19,False40
LP0027_26_L003,lung_cancer,0.066408125,0.046683651,30memhg19decoy,TrueDI26830XA
LP0027_26_L003,lung_cancer,0.077895855,0.057558845,0memhg19,True40
LP0027_26_L003,lung_cancer,0.065421355,0.053118166,0memhg19,TrueDI26830XA
LP0027_26_L003,lung_cancer,0.069874757,0.069496875,0memhg19,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.063319375,0.053849516,30memhg19decoy,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.064583727,0.063996277,0memhg19decoy,False40
LP0027_26_L003,lung_cancer,0.063319375,0.052402742,0memhg19,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.064155943,0.063950818,30memhg19decoy,True40
LP0027_26_L003,lung_cancer,0.063457125,0.057558845,30memhg19,False40
LP0027_26_L003,lung_cancer,0.066408125,0.057588024,0memhg19decoy,True40
LP0027_26_L003,lung_cancer,0.058156479,0.04786818,0memhg19decoy,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.058137298,0.050257187,0memhg19decoy,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.062755891,0.04786818,30memhg19decoy,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.070324255,0.052371624,30memhg19,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.06472058,0.0489143,0memhg19decoy,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.055118274,0.056869625,30memhg19,True40
LP0027_26_L003,lung_cancer,0.055150391,0.04786818,30memhg19decoy,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.074112863,0.047852863,30memhg19,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.07127688,0.053133853,0memhg19decoy,TrueDI26830XA
LP0027_26_L003,lung_cancer,0.065564282,0.059015916,30memhg19decoy,False40
LP0027_26_L003,lung_cancer,0.066823823,0.05095693,30memhg19,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.063319375,0.05381791,30memhg19,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.04094272,0.029535279,0memhg19,True40
LP0027_35_L003,lung_cancer,0.047116281,0.029633712,0memhg19decoy,False40
LP0027_35_L003,lung_cancer,0.030530559,0.029993965,0memhg19decoy,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.03122294,0.027593475,0memhg19,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.030530559,0.029993965,0memhg19,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.026755095,0.027928521,0memhg19decoy,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.025028981,0.028604367,0memhg19,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.034658487,0.028329407,30memhg19,False40
LP0027_35_L003,lung_cancer,0.049165004,0.034875899,0memhg19decoy,True40
LP0027_35_L003,lung_cancer,0.025024198,0.028610739,0memhg19,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.044031845,0.028336242,0memhg19,False40
LP0027_35_L003,lung_cancer,0.033057641,0.028343079,30memhg19,True40
LP0027_35_L003,lung_cancer,0.025706572,0.02862349,30memhg19,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.026408625,0.02929911,0memhg19decoy,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.031909543,0.031370375,0memhg19decoy,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.048458437,0.033411165,30memhg19decoy,False40
LP0027_35_L003,lung_cancer,0.029843845,0.026918414,30memhg19decoy,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.029157022,0.027600184,30memhg19,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.028459418,0.028617113,30memhg19decoy,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.04985282,0.032027719,30memhg19decoy,True40
LP0027_35_L003,lung_cancer,0.029157022,0.026911813,30memhg19,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.028464753,0.028610739,30memhg19decoy,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.030536227,0.030688934,30memhg19decoy,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.025033765,0.029312082,30memhg19,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.035681204,0.040449118,0memhg19,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.035681204,0.032133089,0memhg19,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.029605344,0.034545824,30memhg19,False40
LP0027_39_L003,lung_cancer,0.030510254,0.027948672,0memhg19,True40
LP0027_39_L003,lung_cancer,0.029106577,0.034545824,30memhg19,True40
LP0027_39_L003,lung_cancer,0.030787805,0.028648415,0memhg19decoy,True40
LP0027_39_L003,lung_cancer,0.030309232,0.033846309,0memhg19decoy,False40
LP0027_39_L003,lung_cancer,0.034298519,0.03831457,0memhg19,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.035998572,0.038310589,0memhg19decoy,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.03498725,0.039044554,30memhg19,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.034298519,0.037615056,30memhg19,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.03428785,0.037981682,0memhg19decoy,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.031712407,0.035944509,30memhg19decoy,False40
LP0027_39_L003,lung_cancer,0.033604227,0.037615056,30memhg19decoy,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.032909822,0.037615056,30memhg19decoy,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.034298519,0.032832604,0memhg19,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.034298519,0.037615056,30memhg19,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.03428785,0.038686788,0memhg19decoy,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.035998572,0.040454999,0memhg19decoy,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.039469468,0.031433689,30memhg19,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.037654275,0.034545824,30memhg19decoy,True40
LP0027_39_L003,lung_cancer,0.035681204,0.039738191,30memhg19decoy,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.036375046,0.039044554,30memhg19decoy,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.028906058,0.029353115,0memhg19,False40
LP0028_01_L004,lung_cancer,0.07146419,0.041409951,0memhg19,True40
LP0028_01_L004,lung_cancer,0.063319375,0.057812219,0memhg19,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.069496875,0.037621573,0memhg19decoy,True40
LP0028_01_L004,lung_cancer,0.069496875,0.057812219,0memhg19decoy,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.066408125,0.058248183,0memhg19decoy,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.063319375,0.035497725,0memhg19decoy,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.069496875,0.079882935,0memhg19,False40
LP0028_01_L004,lung_cancer,0.066408125,0.058369109,0memhg19,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.066408125,0.058369109,0memhg19,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.063319375,0.035497725,0memhg19decoy,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.063319375,0.052660559,30memhg19,False40
LP0028_01_L004,lung_cancer,0.069496875,0.05740393,0memhg19,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.069496875,0.052514295,0memhg19decoy,False40
LP0028_01_L004,lung_cancer,0.066408125,0.047184782,30memhg19decoy,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.069496875,0.055749309,30memhg19,True40
LP0028_01_L004,lung_cancer,0.066408125,0.058376448,30memhg19,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.063319375,0.055307118,30memhg19,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.069496875,0.047211339,30memhg19decoy,False40
LP0028_01_L004,lung_cancer,0.069496875,0.057812219,30memhg19,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.054053125,0.057405997,30memhg19,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.054053125,0.057823892,30memhg19decoy,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.063319375,0.034212478,30memhg19decoy,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.063319375,0.055308843,30memhg19decoy,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.069074601,0.051915924,30memhg19decoy,True40
LP0029_02_L004,healthy_control,0.004633125,0.003640176,0memhg19,False40
LP0029_02_L004,healthy_control,0.004048539,0.004039413,0memhg19,FalseDI1230XA
LP0029_02_L004,healthy_control,0.004633125,0.00294169,0memhg19decoy,False40
LP0029_02_L004,healthy_control,0.0047379,0.004041236,0memhg19,True40
LP0029_02_L004,healthy_control,0.00363915,0.004739951,0memhg19,TrueDI1230XA
LP0029_02_L004,healthy_control,0.005035097,0.003640176,0memhg19,FalseDI26830XA
LP0029_02_L004,healthy_control,0.007136375,0.003640176,30memhg19decoy,False40
LP0029_02_L004,healthy_control,0.006431386,0.003640518,30memhg19decoy,FalseDI1230XA
LP0029_02_L004,healthy_control,0.006146511,0.003640518,30memhg19decoy,FalseDI26830XA
LP0029_02_L004,healthy_control,0.005035667,0.004040325,0memhg19,TrueDI26830XA
LP0029_02_L004,healthy_control,0.004338092,0.003640861,0memhg19decoy,True40
LP0029_02_L004,healthy_control,0.005331611,0.004041236,0memhg19decoy,TrueDI1230XA
LP0029_02_L004,healthy_control,0.005035097,0.004040325,0memhg19decoy,FalseDI1230XA
LP0029_02_L004,healthy_control,0.005732899,0.003640176,0memhg19decoy,FalseDI26830XA
LP0029_02_L004,healthy_control,0.004747139,0.004738925,30memhg19,TrueDI26830XA
LP0029_02_L004,healthy_control,0.006429791,0.004041236,30memhg19decoy,TrueDI1230XA
LP0029_02_L004,healthy_control,0.005036237,0.004041236,30memhg19decoy,TrueDI26830XA
LP0029_02_L004,healthy_control,0.006029984,0.004041236,0memhg19decoy,TrueDI26830XA
LP0029_02_L004,healthy_control,0.006436176,0.003342636,30memhg19,False40
LP0029_02_L004,healthy_control,0.004748167,0.004040325,30memhg19,FalseDI1230XA
LP0029_02_L004,healthy_control,0.004748167,0.004039413,30memhg19,FalseDI26830XA
LP0029_02_L004,healthy_control,0.004340375,0.004739951,30memhg19,TrueDI1230XA
LP0029_02_L004,healthy_control,0.004037592,0.004338548,30memhg19decoy,True40
LP0029_02_L004,healthy_control,0.004039413,0.002941462,30memhg19,True40
LP0029_04_L003,healthy_control,0.003639492,0.004046711,0memhg19,True40
LP0029_04_L003,healthy_control,0.002940778,0.003640176,0memhg19,False40
LP0029_04_L003,healthy_control,0.003639834,0.002941462,0memhg19decoy,False40
LP0029_04_L003,healthy_control,0.00363915,0.00363915,0memhg19decoy,TrueDI1230XA
LP0029_04_L003,healthy_control,0.003638808,0.003347426,0memhg19decoy,FalseDI1230XA
LP0029_04_L003,healthy_control,0.002940778,0.004046711,0memhg19decoy,True40
LP0029_04_L003,healthy_control,0.004633125,0.003347426,30memhg19,FalseDI1230XA
LP0029_04_L003,healthy_control,0.004633125,0.003347426,30memhg19,FalseDI26830XA
LP0029_04_L003,healthy_control,0.00433718,0.003347426,0memhg19,FalseDI1230XA
LP0029_04_L003,healthy_control,0.004337636,0.004337636,0memhg19,TrueDI26830XA
LP0029_04_L003,healthy_control,0.00433718,0.003347426,0memhg19,FalseDI26830XA
LP0029_04_L003,healthy_control,0.002941462,0.002941006,0memhg19,TrueDI1230XA
LP0029_04_L003,healthy_control,0.002940778,0.004046711,0memhg19decoy,FalseDI26830XA
LP0029_04_L003,healthy_control,0.002940778,0.00398959,30memhg19,False40
LP0029_04_L003,healthy_control,0.004633125,0.00363915,30memhg19,TrueDI26830XA
LP0029_04_L003,healthy_control,0.003341838,0.004339461,0memhg19decoy,TrueDI26830XA
LP0029_04_L003,healthy_control,0.002242861,0.003347426,30memhg19decoy,FalseDI1230XA
LP0029_04_L003,healthy_control,0.002941462,0.003347426,30memhg19decoy,FalseDI26830XA
LP0029_04_L003,healthy_control,0.005331725,0.00363915,30memhg19,TrueDI1230XA
LP0029_04_L003,healthy_control,0.002941006,0.002941462,30memhg19decoy,False40
LP0029_04_L003,healthy_control,0.003638808,0.004040325,30memhg19decoy,TrueDI1230XA
LP0029_04_L003,healthy_control,0.002941006,0.003639492,30memhg19,True40
LP0029_04_L003,healthy_control,0.002941006,0.002941234,30memhg19decoy,True40
LP0029_04_L003,healthy_control,0.002941006,0.004339005,30memhg19decoy,TrueDI26830XA
LP0029_05_L004,healthy_control,0.00265031,0.00264894,0memhg19,True40
LP0029_05_L004,healthy_control,0.002242975,0.00334503,0memhg19,TrueDI26830XA
LP0029_05_L004,healthy_control,0.002242975,0.00195091,0memhg19decoy,False40
LP0029_05_L004,healthy_control,0.00264894,0.002941918,0memhg19,TrueDI1230XA
LP0029_05_L004,healthy_control,0.002644149,0.002243204,30memhg19,False40
LP0029_05_L004,healthy_control,0.002649625,0.002649625,0memhg19decoy,True40
LP0029_05_L004,healthy_control,0.002243089,0.002243204,0memhg19decoy,FalseDI1230XA
LP0029_05_L004,healthy_control,0.002242975,0.002646201,0memhg19decoy,TrueDI26830XA
LP0029_05_L004,healthy_control,0.002243089,0.002941918,0memhg19decoy,FalseDI26830XA
LP0029_05_L004,healthy_control,0.002941918,0.00264757,0memhg19,FalseDI1230XA
LP0029_05_L004,healthy_control,0.001544375,0.001951481,0memhg19decoy,TrueDI1230XA
LP0029_05_L004,healthy_control,0.002941462,0.002243204,30memhg19decoy,False40
LP0029_05_L004,healthy_control,0.002242861,0.002243204,0memhg19,False40
LP0029_05_L004,healthy_control,0.002592161,0.00265031,30memhg19,TrueDI1230XA
LP0029_05_L004,healthy_control,0.002243089,0.002650996,30memhg19,FalseDI1230XA
LP0029_05_L004,healthy_control,0.002243089,0.00265031,30memhg19,FalseDI26830XA
LP0029_05_L004,healthy_control,0.002243318,0.003343433,30memhg19,True40
LP0029_05_L004,healthy_control,0.002645517,0.002650996,30memhg19decoy,FalseDI1230XA
LP0029_05_L004,healthy_control,0.002645517,0.002650996,30memhg19decoy,FalseDI26830XA
LP0029_05_L004,healthy_control,0.002243089,0.00264757,0memhg19,FalseDI26830XA
LP0029_05_L004,healthy_control,0.002243089,0.00334503,30memhg19decoy,TrueDI26830XA
LP0029_05_L004,healthy_control,0.002242861,0.00294169,30memhg19,TrueDI26830XA
LP0029_05_L004,healthy_control,0.002242861,0.002942146,30memhg19decoy,TrueDI1230XA
LP0029_05_L004,healthy_control,0.002941462,0.00195091,30memhg19decoy,True40
LP0029_06_L003,healthy_control,0.004341289,0.004747139,0memhg19,False40
LP0029_06_L003,healthy_control,0.002650996,0.005446768,0memhg19decoy,False40
LP0029_06_L003,healthy_control,0.003346627,0.007721875,30memhg19,True40
LP0029_06_L003,healthy_control,0.002942146,0.006843626,30memhg19,False40
LP0029_06_L003,healthy_control,0.002942832,0.006525354,0memhg19decoy,True40
LP0029_06_L003,healthy_control,0.002650996,0.007721875,0memhg19,True40
LP0029_06_L003,healthy_control,0.003350624,0.003639492,0memhg19decoy,FalseDI1230XA
LP0029_06_L003,healthy_control,0.002941462,0.005734267,0memhg19,TrueDI1230XA
LP0029_06_L003,healthy_control,0.00265031,0.003639492,0memhg19,FalseDI1230XA
LP0029_06_L003,healthy_control,0.002649625,0.005035667,0memhg19decoy,TrueDI1230XA
LP0029_06_L003,healthy_control,0.002243318,0.007721875,30memhg19decoy,False40
LP0029_06_L003,healthy_control,0.003350624,0.004047625,30memhg19decoy,FalseDI1230XA
LP0029_06_L003,healthy_control,0.003640176,0.005036237,30memhg19,TrueDI1230XA
LP0029_06_L003,healthy_control,0.00294169,0.004337636,30memhg19,FalseDI1230XA
LP0029_06_L003,healthy_control,0.00265031,0.004338092,30memhg19,FalseDI26830XA
LP0029_06_L003,healthy_control,0.002941462,0.004338092,0memhg19decoy,TrueDI26830XA
LP0029_06_L003,healthy_control,0.003350624,0.004047625,0memhg19decoy,FalseDI26830XA
LP0029_06_L003,healthy_control,0.003344231,0.005734267,0memhg19,TrueDI26830XA
LP0029_06_L003,healthy_control,0.00265031,0.003639492,0memhg19,FalseDI26830XA
LP0029_06_L003,healthy_control,0.002941462,0.004337636,30memhg19decoy,TrueDI1230XA
LP0029_06_L003,healthy_control,0.002941462,0.004338548,30memhg19decoy,TrueDI26830XA
LP0029_06_L003,healthy_control,0.003350624,0.004338092,30memhg19decoy,FalseDI26830XA
LP0029_06_L003,healthy_control,0.003641889,0.007256681,30memhg19decoy,True40
LP0029_06_L003,healthy_control,0.002243089,0.004338092,30memhg19,TrueDI26830XA
LP0030_03_L004,healthy_control,0.003349025,0.002941234,30memhg19,True40
LP0030_03_L004,healthy_control,0.003349025,0.004049453,30memhg19,False40
LP0030_03_L004,healthy_control,0.003349025,0.003350624,30memhg19decoy,False40
LP0030_03_L004,healthy_control,0.003348225,0.004336725,30memhg19decoy,FalseDI1230XA
LP0030_03_L004,healthy_control,0.002649625,0.003350624,0memhg19decoy,True40
LP0030_03_L004,healthy_control,0.003641203,0.003639834,0memhg19decoy,TrueDI1230XA
LP0030_03_L004,healthy_control,0.00334503,0.00433718,0memhg19decoy,TrueDI26830XA
LP0030_03_L004,healthy_control,0.002942146,0.004339461,30memhg19,TrueDI1230XA
LP0030_03_L004,healthy_control,0.003639834,0.004336725,30memhg19,FalseDI1230XA
LP0030_03_L004,healthy_control,0.002941462,0.001544375,30memhg19decoy,True40
LP0030_03_L004,healthy_control,0.002941918,0.005035097,30memhg19decoy,TrueDI1230XA
LP0030_03_L004,healthy_control,0.003343433,0.005035097,30memhg19decoy,TrueDI26830XA
LP0030_03_L004,healthy_control,0.003348225,0.004336725,30memhg19decoy,FalseDI26830XA
LP0030_03_L004,healthy_control,0.004339918,0.005035667,30memhg19,TrueDI26830XA
LP0030_03_L004,healthy_control,0.002941918,0.004336725,30memhg19,FalseDI26830XA
LP0030_03_L004,healthy_control,0.003641203,0.00264894,0memhg19,True40
LP0030_03_L004,healthy_control,0.003348225,0.002941462,0memhg19,False40
LP0030_03_L004,healthy_control,0.004042148,0.004339918,0memhg19,TrueDI26830XA
LP0030_03_L004,healthy_control,0.003349025,0.003350624,0memhg19decoy,False40
LP0030_03_L004,healthy_control,0.002941918,0.004045798,0memhg19decoy,FalseDI1230XA
LP0030_03_L004,healthy_control,0.003343433,0.004336725,0memhg19,FalseDI1230XA
LP0030_03_L004,healthy_control,0.003343433,0.004336725,0memhg19,FalseDI26830XA
LP0030_03_L004,healthy_control,0.003640861,0.005038518,0memhg19,TrueDI1230XA
LP0030_03_L004,healthy_control,0.002941918,0.004336725,0memhg19decoy,FalseDI26830XA
LP0030_05_L004,healthy_control,0.002941462,0.004743029,30memhg19,TrueDI26830XA
LP0030_05_L004,healthy_control,0.002646885,0.002243318,30memhg19decoy,True40
LP0030_05_L004,healthy_control,0.002644149,0.003642232,30memhg19decoy,TrueDI1230XA
LP0030_05_L004,healthy_control,0.003342636,0.004043972,30memhg19decoy,TrueDI26830XA
LP0030_05_L004,healthy_control,0.002644833,0.003345828,30memhg19,TrueDI1230XA
LP0030_05_L004,healthy_control,0.004339918,0.00264894,0memhg19decoy,False40
LP0030_05_L004,healthy_control,0.002941918,0.00433718,0memhg19decoy,FalseDI1230XA
LP0030_05_L004,healthy_control,0.002941918,0.00433718,0memhg19decoy,FalseDI26830XA
LP0030_05_L004,healthy_control,0.00294169,0.00264894,30memhg19,False40
LP0030_05_L004,healthy_control,0.002646201,0.00363915,30memhg19,FalseDI1230XA
LP0030_05_L004,healthy_control,0.002646201,0.004046711,30memhg19,FalseDI26830XA
LP0030_05_L004,healthy_control,0.00294169,0.004340832,0memhg19decoy,TrueDI26830XA
LP0030_05_L004,healthy_control,0.001946347,0.002242975,30memhg19,True40
LP0030_05_L004,healthy_control,0.002941462,0.00363915,0memhg19,FalseDI26830XA
LP0030_05_L004,healthy_control,0.002243089,0.00363915,30memhg19decoy,FalseDI26830XA
LP0030_05_L004,healthy_control,0.002242861,0.003343433,0memhg19,True40
LP0030_05_L004,healthy_control,0.003344231,0.003347426,30memhg19decoy,False40
LP0030_05_L004,healthy_control,0.002243089,0.00363915,30memhg19decoy,FalseDI1230XA
LP0030_05_L004,healthy_control,0.00294169,0.004339461,0memhg19,TrueDI26830XA
LP0030_05_L004,healthy_control,0.003341041,0.004043972,0memhg19decoy,TrueDI1230XA
LP0030_05_L004,healthy_control,0.00294169,0.002648255,0memhg19,False40
LP0030_05_L004,healthy_control,0.002649625,0.00363915,0memhg19,FalseDI1230XA
LP0030_05_L004,healthy_control,0.001946347,0.002941918,0memhg19decoy,True40
LP0030_05_L004,healthy_control,0.003342636,0.004043972,0memhg19,TrueDI1230XA
LP0020_01,healthy_control,0.003637783,0.007135461,0memhg38noalt,True40
LP0020_01,healthy_control,0.003638466,0.005032251,0memhg38noalt,TrueDI1230XA
LP0020_01,healthy_control,0.004749196,0.007543369,0memhg38noalt,TrueDI26830XA
LP0020_01,healthy_control,0.004339005,0.004756406,0memhg38,TrueDI1230XA
LP0020_01,healthy_control,0.002653054,0.007268355,0memhg38,TrueDI26830XA
LP0020_01,healthy_control,0.004739951,0.006140231,0memhg38noalt,False40
LP0020_01,healthy_control,0.004633125,0.009818018,0memhg38noalt,FalseDI1230XA
LP0020_01,healthy_control,0.004338548,0.009817676,0memhg38noalt,FalseDI26830XA
LP0020_01,healthy_control,0.00543764,0.007721875,30memhg38noalt,TrueDI1230XA
LP0020_01,healthy_control,0.00433718,0.006832676,30memhg38noalt,TrueDI26830XA
