sampleID	globlen_mean	ref_genome	settings
LP0025_07_L004	166.21074264689491	0memhg38	TrueDI26830XA
LP0025_08_L004	170.20465649739694	0memhg38	TrueDI26830XA
LP0025_10_L003	145.24401388237317	0memhg38	TrueDI26830XA
LP0025_11_L003	165.99177280688818	0memhg38	TrueDI26830XA
LP0025_12_L003	168.5516137868878	0memhg38	TrueDI26830XA
LP0025_15_L003	165.00972394434606	0memhg38	TrueDI26830XA
LP0025_17_L003	167.34395030068313	0memhg38	TrueDI26830XA
LP0025_21_L004	168.90076992583136	0memhg38	TrueDI26830XA
LP0025_24_L003	171.09048648115575	0memhg38	TrueDI26830XA
LP0026_05_L003	169.18768832241255	0memhg38	TrueDI26830XA
LP0026_07_L003	171.16725372253472	0memhg38	TrueDI26830XA
LP0026_08_L003	156.16530103178732	0memhg38	TrueDI26830XA
LP0026_22_L003	164.32150159357315	0memhg38	TrueDI26830XA
LP0026_26_L004	161.42861687943488	0memhg38	TrueDI26830XA
LP0026_38_L004	164.06410868941597	0memhg38	TrueDI26830XA
LP0026_42_L004	164.80365504890014	0memhg38	TrueDI26830XA
LP0027_26_L003	163.27100698020368	0memhg38	TrueDI26830XA
LP0027_35_L003	164.98425573782993	0memhg38	TrueDI26830XA
LP0027_39_L003	166.56768282203316	0memhg38	TrueDI26830XA
LP0028_01_L004	164.069864572027	0memhg38	TrueDI26830XA
LP0029_02_L004	168.37591656151878	0memhg38	TrueDI26830XA
LP0029_04_L003	169.4508808955371	0memhg38	TrueDI26830XA
LP0029_05_L004	167.7313881434363	0memhg38	TrueDI26830XA
LP0029_06_L003	165.96057455905228	0memhg38	TrueDI26830XA
LP0030_03_L004	167.47840143738887	0memhg38	TrueDI26830XA
LP0030_05_L004	168.6979105854797	0memhg38	TrueDI26830XA
LP0020_01	169.5648982434461	0memhg38noalt	False40
LP0020_02	173.01930907076226	0memhg38noalt	False40
LP0020_03	173.20339582703724	0memhg38noalt	False40
LP0020_04	171.16022602170347	0memhg38noalt	False40
LP0020_05	169.44449847773484	0memhg38noalt	False40
LP0020_06	167.8389881029792	0memhg38noalt	False40
LP0020_07	167.22197601206167	0memhg38noalt	False40
LP0020_08	169.27535897542828	0memhg38noalt	False40
LP0025_01_L004	169.68372125822563	0memhg38noalt	False40
LP0025_02_L004	175.50456068372748	0memhg38noalt	False40
LP0025_03_L003	168.48766305949857	0memhg38noalt	False40
LP0025_04_L004	170.43806018259542	0memhg38noalt	False40
LP0025_05_L003	172.1149386379823	0memhg38noalt	False40
LP0025_06_L003	168.37443945228853	0memhg38noalt	False40
LP0025_07_L004	166.27363942875718	0memhg38noalt	False40
LP0025_08_L004	170.17539278873645	0memhg38noalt	False40
LP0025_10_L003	145.4027991210248	0memhg38noalt	False40
LP0025_11_L003	166.02270527022418	0memhg38noalt	False40
LP0025_12_L003	168.59437038595857	0memhg38noalt	False40
LP0025_15_L003	165.05032926509244	0memhg38noalt	False40
LP0025_17_L003	167.36671865533884	0memhg38noalt	False40
LP0025_21_L004	168.96863216715374	0memhg38noalt	False40
LP0025_24_L003	171.11134964224436	0memhg38noalt	False40
LP0026_05_L003	169.2137190902706	0memhg38noalt	False40
LP0026_07_L003	171.1770200361889	0memhg38noalt	False40
LP0026_08_L003	156.247460940496	0memhg38noalt	False40
LP0026_22_L003	164.42379433767655	0memhg38noalt	False40
LP0026_26_L004	161.50653751400034	0memhg38noalt	False40
LP0026_38_L004	164.07594372608062	0memhg38noalt	False40
LP0026_42_L004	164.83185465600832	0memhg38noalt	False40
LP0027_26_L003	163.2587570772126	0memhg38noalt	False40
LP0027_35_L003	164.9518758683361	0memhg38noalt	False40
LP0027_39_L003	166.54037996113553	0memhg38noalt	False40
LP0028_01_L004	164.12777796249463	0memhg38noalt	False40
LP0029_02_L004	168.36791291667214	0memhg38noalt	False40
LP0029_04_L003	169.4615925958604	0memhg38noalt	False40
LP0029_05_L004	167.75476940581726	0memhg38noalt	False40
LP0029_06_L003	165.99473417379255	0memhg38noalt	False40
LP0030_03_L004	167.50954142861434	0memhg38noalt	False40
LP0030_05_L004	168.73846990612589	0memhg38noalt	False40
LP0020_01	169.61326418975338	0memhg38noalt	FalseDI26830XA
LP0020_02	173.15355127799802	0memhg38noalt	FalseDI26830XA
LP0020_03	173.2570639110748	0memhg38noalt	FalseDI26830XA
LP0020_04	171.2562716134978	0memhg38noalt	FalseDI26830XA
LP0020_05	169.49635884563298	0memhg38noalt	FalseDI26830XA
LP0020_06	167.85555385669417	0memhg38noalt	FalseDI26830XA
LP0020_07	167.22974259144274	0memhg38noalt	FalseDI26830XA
LP0020_08	169.30311331191066	0memhg38noalt	FalseDI26830XA
LP0025_01_L004	169.69786628083992	0memhg38noalt	FalseDI26830XA
LP0025_02_L004	175.55262367668146	0memhg38noalt	FalseDI26830XA
LP0025_03_L003	168.53872457023624	0memhg38noalt	FalseDI26830XA
LP0025_04_L004	170.4605671149992	0memhg38noalt	FalseDI26830XA
LP0025_05_L003	172.1552083936894	0memhg38noalt	FalseDI26830XA
LP0025_06_L003	168.3986645045267	0memhg38noalt	FalseDI26830XA
LP0025_07_L004	166.2752576321335	0memhg38noalt	FalseDI26830XA
LP0025_08_L004	170.2108738175392	0memhg38noalt	FalseDI26830XA
LP0025_10_L003	145.28400037018352	0memhg38noalt	FalseDI26830XA
LP0025_11_L003	166.01492402279956	0memhg38noalt	FalseDI26830XA
LP0025_12_L003	168.58411064185663	0memhg38noalt	FalseDI26830XA
LP0025_15_L003	165.02161357788728	0memhg38noalt	FalseDI26830XA
LP0025_17_L003	167.3629629975039	0memhg38noalt	FalseDI26830XA
LP0025_21_L004	168.95481858871355	0memhg38noalt	FalseDI26830XA
LP0025_24_L003	171.12724135790157	0memhg38noalt	FalseDI26830XA
LP0026_05_L003	169.2310110995807	0memhg38noalt	FalseDI26830XA
LP0026_07_L003	171.2041695535691	0memhg38noalt	FalseDI26830XA
LP0026_08_L003	156.1903806805752	0memhg38noalt	FalseDI26830XA
LP0026_22_L003	164.3867979942324	0memhg38noalt	FalseDI26830XA
LP0026_26_L004	161.45018231317363	0memhg38noalt	FalseDI26830XA
LP0026_38_L004	164.08540527246177	0memhg38noalt	FalseDI26830XA
LP0026_42_L004	164.8253390997314	0memhg38noalt	FalseDI26830XA
LP0027_26_L003	163.2620683098809	0memhg38noalt	FalseDI26830XA
LP0027_35_L003	164.9647056612148	0memhg38noalt	FalseDI26830XA
LP0027_39_L003	166.54941585124325	0memhg38noalt	FalseDI26830XA
LP0028_01_L004	164.10832626383072	0memhg38noalt	FalseDI26830XA
LP0029_02_L004	168.38797305703517	0memhg38noalt	FalseDI26830XA
LP0029_04_L003	169.4752057221203	0memhg38noalt	FalseDI26830XA
LP0029_05_L004	167.77351367694055	0memhg38noalt	FalseDI26830XA
LP0029_06_L003	165.99457086895484	0memhg38noalt	FalseDI26830XA
LP0030_03_L004	167.5226087832434	0memhg38noalt	FalseDI26830XA
LP0030_05_L004	168.75280951313522	0memhg38noalt	FalseDI26830XA
LP0020_01	169.49894777610595	0memhg38noalt	True40
LP0020_02	172.984457045893	0memhg38noalt	True40
LP0020_03	173.1111853517663	0memhg38noalt	True40
LP0020_04	171.13601558513847	0memhg38noalt	True40
LP0020_05	169.3748476516271	0memhg38noalt	True40
LP0020_06	167.71989250737107	0memhg38noalt	True40
LP0020_07	167.17353008606142	0memhg38noalt	True40
LP0020_08	169.22551071022355	0memhg38noalt	True40
LP0025_01_L004	169.6462349007865	0memhg38noalt	True40
LP0025_02_L004	175.48583594555464	0memhg38noalt	True40
LP0025_03_L003	168.44701558718228	0memhg38noalt	True40
LP0025_04_L004	170.38237253160588	0memhg38noalt	True40
LP0025_05_L003	172.05197628864354	0memhg38noalt	True40
LP0025_06_L003	168.3340577300895	0memhg38noalt	True40
LP0025_07_L004	166.21860891214038	0memhg38noalt	True40
LP0025_08_L004	170.1546487483777	0memhg38noalt	True40
LP0025_10_L003	145.37464425973332	0memhg38noalt	True40
LP0025_11_L003	165.9890097661257	0memhg38noalt	True40
LP0025_12_L003	168.54453386787938	0memhg38noalt	True40
LP0025_15_L003	165.02984702506552	0memhg38noalt	True40
LP0025_17_L003	167.3344059227652	0memhg38noalt	True40
LP0025_21_L004	168.9028804519358	0memhg38noalt	True40
LP0025_24_L003	171.06680903320225	0memhg38noalt	True40
LP0026_05_L003	169.15811008315626	0memhg38noalt	True40
LP0026_07_L003	171.13309807530658	0memhg38noalt	True40
LP0026_08_L003	156.22129608586775	0memhg38noalt	True40
LP0026_22_L003	164.36460645399956	0memhg38noalt	True40
LP0026_26_L004	161.47801599846377	0memhg38noalt	True40
LP0026_38_L004	164.01978422078847	0memhg38noalt	True40
LP0026_42_L004	164.80724374829572	0memhg38noalt	True40
LP0027_26_L003	163.26653594542702	0memhg38noalt	True40
LP0027_35_L003	164.96908012146736	0memhg38noalt	True40
LP0027_39_L003	166.54262951937582	0memhg38noalt	True40
LP0028_01_L004	164.10093608107343	0memhg38noalt	True40
LP0029_02_L004	168.34066898476127	0memhg38noalt	True40
LP0029_04_L003	169.42519940739746	0memhg38noalt	True40
LP0029_05_L004	167.71108060759755	0memhg38noalt	True40
LP0029_06_L003	165.9691956025904	0memhg38noalt	True40
LP0030_03_L004	167.47690279413894	0memhg38noalt	True40
LP0030_05_L004	168.68791063874266	0memhg38noalt	True40
LP0020_01	169.5323750663619	0memhg38noalt	TrueDI26830XA
LP0020_02	173.07532533113837	0memhg38noalt	TrueDI26830XA
LP0020_03	173.15693163539146	0memhg38noalt	TrueDI26830XA
LP0020_04	171.22196189446632	0memhg38noalt	TrueDI26830XA
LP0020_05	169.4203027297654	0memhg38noalt	TrueDI26830XA
LP0020_06	167.7184998317803	0memhg38noalt	TrueDI26830XA
LP0020_07	167.13908425305308	0memhg38noalt	TrueDI26830XA
LP0020_08	169.2458180005716	0memhg38noalt	TrueDI26830XA
LP0025_01_L004	169.6552874096878	0memhg38noalt	TrueDI26830XA
LP0025_02_L004	175.52316379489434	0memhg38noalt	TrueDI26830XA
LP0025_03_L003	168.48849894408923	0memhg38noalt	TrueDI26830XA
LP0025_04_L004	170.4069061347973	0memhg38noalt	TrueDI26830XA
LP0025_05_L003	172.09458093310582	0memhg38noalt	TrueDI26830XA
LP0025_06_L003	168.35705942008278	0memhg38noalt	TrueDI26830XA
LP0025_07_L004	166.2123070602046	0memhg38noalt	TrueDI26830XA
LP0025_08_L004	170.1902729539357	0memhg38noalt	TrueDI26830XA
LP0025_10_L003	145.24281272186047	0memhg38noalt	TrueDI26830XA
LP0025_11_L003	165.9801917986064	0memhg38noalt	TrueDI26830XA
LP0025_12_L003	168.53217903403117	0memhg38noalt	TrueDI26830XA
LP0025_15_L003	164.99614786406786	0memhg38noalt	TrueDI26830XA
LP0025_17_L003	167.3268480463681	0memhg38noalt	TrueDI26830XA
LP0025_21_L004	168.88303770823896	0memhg38noalt	TrueDI26830XA
LP0025_24_L003	171.080554486327	0memhg38noalt	TrueDI26830XA
LP0026_05_L003	169.17242425816085	0memhg38noalt	TrueDI26830XA
LP0026_07_L003	171.15732699284402	0memhg38noalt	TrueDI26830XA
LP0026_08_L003	156.14680302691227	0memhg38noalt	TrueDI26830XA
LP0026_22_L003	164.3181934749708	0memhg38noalt	TrueDI26830XA
LP0026_26_L004	161.4161898251052	0memhg38noalt	TrueDI26830XA
LP0026_38_L004	164.02917785450688	0memhg38noalt	TrueDI26830XA
LP0026_42_L004	164.78558590824255	0memhg38noalt	TrueDI26830XA
LP0027_26_L003	163.25815506058217	0memhg38noalt	TrueDI26830XA
LP0027_35_L003	164.96483207110225	0memhg38noalt	TrueDI26830XA
LP0027_39_L003	166.5397722252862	0memhg38noalt	TrueDI26830XA
LP0028_01_L004	164.06697701567313	0memhg38noalt	TrueDI26830XA
LP0029_02_L004	168.3545108078986	0memhg38noalt	TrueDI26830XA
LP0029_04_L003	169.44629233236196	0memhg38noalt	TrueDI26830XA
LP0029_05_L004	167.7104735987843	0memhg38noalt	TrueDI26830XA
LP0029_06_L003	165.95579666307563	0memhg38noalt	TrueDI26830XA
LP0030_03_L004	167.4800839004092	0memhg38noalt	TrueDI26830XA
LP0030_05_L004	168.69135728847925	0memhg38noalt	TrueDI26830XA
LP0020_01	169.4465445256249	30memhg19	False40
LP0020_02	172.93053245242595	30memhg19	False40
LP0020_03	173.06760724047595	30memhg19	False40
LP0020_04	171.0440378148934	30memhg19	False40
LP0020_05	169.3426623908903	30memhg19	False40
LP0020_06	167.71400936705132	30memhg19	False40
LP0020_07	167.10473256209613	30memhg19	False40
LP0020_08	169.1328695265775	30memhg19	False40
LP0025_01_L004	169.61736352020355	30memhg19	False40
LP0025_02_L004	175.42484940127213	30memhg19	False40
LP0025_03_L003	168.3943838807741	30memhg19	False40
LP0025_04_L004	170.3593751854095	30memhg19	False40
LP0025_05_L003	171.9908363344604	30memhg19	False40
LP0025_06_L003	168.26363362086374	30memhg19	False40
LP0025_07_L004	166.20451257220336	30memhg19	False40
LP0025_08_L004	170.09119964104946	30memhg19	False40
LP0025_10_L003	145.3701069005951	30memhg19	False40
LP0025_11_L003	165.93184921291765	30memhg19	False40
LP0025_12_L003	168.50863140598477	30memhg19	False40
LP0025_15_L003	164.95911125112454	30memhg19	False40
LP0025_17_L003	167.27231553452626	30memhg19	False40
LP0025_21_L004	168.89078678674198	30memhg19	False40
LP0025_24_L003	171.02684552284623	30memhg19	False40
LP0026_05_L003	169.1376087000843	30memhg19	False40
LP0026_07_L003	171.10507818325888	30memhg19	False40
LP0026_08_L003	156.1578619467524	30memhg19	False40
LP0026_22_L003	164.33584154040196	30memhg19	False40
LP0026_26_L004	161.42693289650495	30memhg19	False40
LP0026_38_L004	163.9610776987472	30memhg19	False40
LP0026_42_L004	164.70868645529958	30memhg19	False40
LP0027_26_L003	163.1349973139348	30memhg19	False40
LP0027_35_L003	164.8379100243549	30memhg19	False40
LP0027_39_L003	166.42450225929423	30memhg19	False40
LP0028_01_L004	164.0453985335313	30memhg19	False40
LP0029_02_L004	168.28213182736744	30memhg19	False40
LP0029_04_L003	169.34425108375848	30memhg19	False40
LP0029_05_L004	167.67530338388286	30memhg19	False40
LP0029_06_L003	165.87601136607435	30memhg19	False40
LP0030_03_L004	167.44485393645778	30memhg19	False40
LP0030_05_L004	168.66226051555608	30memhg19	False40
LP0020_01	169.5577396188443	30memhg19	FalseDI26830XA
LP0020_02	173.09534232041693	30memhg19	FalseDI26830XA
LP0020_03	173.20019098797565	30memhg19	FalseDI26830XA
LP0020_04	171.1959505696617	30memhg19	FalseDI26830XA
LP0020_05	169.44467652685358	30memhg19	FalseDI26830XA
LP0020_06	167.79890850423143	30memhg19	FalseDI26830XA
LP0020_07	167.17541221748255	30memhg19	FalseDI26830XA
LP0020_08	169.24134644281497	30memhg19	FalseDI26830XA
LP0025_01_L004	169.66771677632497	30memhg19	FalseDI26830XA
LP0025_02_L004	175.52230742630053	30memhg19	FalseDI26830XA
LP0025_03_L003	168.49861999695648	30memhg19	FalseDI26830XA
LP0025_04_L004	170.42606828638435	30memhg19	FalseDI26830XA
LP0025_05_L003	172.10894891890982	30memhg19	FalseDI26830XA
LP0025_06_L003	168.356718520035	30memhg19	FalseDI26830XA
LP0025_07_L004	166.245693928859	30memhg19	FalseDI26830XA
LP0025_08_L004	170.17821400313312	30memhg19	FalseDI26830XA
LP0025_10_L003	145.25015177131974	30memhg19	FalseDI26830XA
LP0025_11_L003	165.98003119829804	30memhg19	FalseDI26830XA
LP0025_12_L003	168.5562445443509	30memhg19	FalseDI26830XA
LP0025_15_L003	164.9877274440785	30memhg19	FalseDI26830XA
LP0025_17_L003	167.32930128850404	30memhg19	FalseDI26830XA
LP0025_21_L004	168.921495331942	30memhg19	FalseDI26830XA
LP0025_24_L003	171.09263104491927	30memhg19	FalseDI26830XA
LP0026_05_L003	169.20215398323398	30memhg19	FalseDI26830XA
LP0026_07_L003	171.17613448948006	30memhg19	FalseDI26830XA
LP0026_08_L003	156.14174907183772	30memhg19	FalseDI26830XA
LP0026_22_L003	164.3524419958838	30memhg19	FalseDI26830XA
LP0026_26_L004	161.41109678229842	30memhg19	FalseDI26830XA
LP0026_38_L004	164.04183943489954	30memhg19	FalseDI26830XA
LP0026_42_L004	164.77633013415502	30memhg19	FalseDI26830XA
LP0027_26_L003	163.21486807133445	30memhg19	FalseDI26830XA
LP0027_35_L003	164.9228933385662	30memhg19	FalseDI26830XA
LP0027_39_L003	166.5027597177839	30memhg19	FalseDI26830XA
LP0028_01_L004	164.0663441829773	30memhg19	FalseDI26830XA
LP0029_02_L004	168.34597532179643	30memhg19	FalseDI26830XA
LP0029_04_L003	169.42835602336078	30memhg19	FalseDI26830XA
LP0029_05_L004	167.7354882033121	30memhg19	FalseDI26830XA
LP0029_06_L003	165.94080526652712	30memhg19	FalseDI26830XA
LP0030_03_L004	167.48446798320305	30memhg19	FalseDI26830XA
LP0030_05_L004	168.71968325319844	30memhg19	FalseDI26830XA
LP0020_01	169.3660407616474	30memhg19	True40
LP0020_02	172.87214407155733	30memhg19	True40
LP0020_03	172.9508360185023	30memhg19	True40
LP0020_04	171.06972581424458	30memhg19	True40
LP0020_05	169.27908528394033	30memhg19	True40
LP0020_06	167.61890689411592	30memhg19	True40
LP0020_07	167.04915806021336	30memhg19	True40
LP0020_08	169.08766598496413	30memhg19	True40
LP0025_01_L004	169.5859681683446	30memhg19	True40
LP0025_02_L004	175.4125732240894	30memhg19	True40
LP0025_03_L003	168.3839098390746	30memhg19	True40
LP0025_04_L004	170.32129564273183	30memhg19	True40
LP0025_05_L003	171.97779042602875	30memhg19	True40
LP0025_06_L003	168.25110629876352	30memhg19	True40
LP0025_07_L004	166.15950996816628	30memhg19	True40
LP0025_08_L004	170.07353644544386	30memhg19	True40
LP0025_10_L003	145.36978927057604	30memhg19	True40
LP0025_11_L003	165.91138494382645	30memhg19	True40
LP0025_12_L003	168.47000692452386	30memhg19	True40
LP0025_15_L003	164.95186313062786	30memhg19	True40
LP0025_17_L003	167.24461705690504	30memhg19	True40
LP0025_21_L004	168.83116134511528	30memhg19	True40
LP0025_24_L003	170.98506006885455	30memhg19	True40
LP0026_05_L003	169.0883261767172	30memhg19	True40
LP0026_07_L003	171.06193252579422	30memhg19	True40
LP0026_08_L003	156.15473087238686	30memhg19	True40
LP0026_22_L003	164.3004552078471	30memhg19	True40
LP0026_26_L004	161.40363768844497	30memhg19	True40
LP0026_38_L004	163.94708752668495	30memhg19	True40
LP0026_42_L004	164.7228861138723	30memhg19	True40
LP0027_26_L003	163.17087036440907	30memhg19	True40
LP0027_35_L003	164.879836159184	30memhg19	True40
LP0027_39_L003	166.45423024706815	30memhg19	True40
LP0028_01_L004	164.03505188855192	30memhg19	True40
LP0029_02_L004	168.26847224798837	30memhg19	True40
LP0029_04_L003	169.327609882735	30memhg19	True40
LP0029_05_L004	167.63291665286295	30memhg19	True40
LP0029_06_L003	165.86682897879786	30memhg19	True40
LP0030_03_L004	167.41114244674495	30memhg19	True40
LP0030_05_L004	168.6181972774446	30memhg19	True40
LP0020_01	169.48729144727227	30memhg19	TrueDI26830XA
LP0020_02	173.0458741740393	30memhg19	TrueDI26830XA
LP0020_03	173.10206357264244	30memhg19	TrueDI26830XA
LP0020_04	171.2071416415775	30memhg19	TrueDI26830XA
LP0020_05	169.40607475646192	30memhg19	TrueDI26830XA
LP0020_06	167.70672302620486	30memhg19	TrueDI26830XA
LP0020_07	167.11755660500268	30memhg19	TrueDI26830XA
LP0020_08	169.22139760590795	30memhg19	TrueDI26830XA
LP0025_01_L004	169.63340236195432	30memhg19	TrueDI26830XA
LP0025_02_L004	175.49243243669892	30memhg19	TrueDI26830XA
LP0025_03_L003	168.46993507420692	30memhg19	TrueDI26830XA
LP0025_04_L004	170.3827231822788	30memhg19	TrueDI26830XA
LP0025_05_L003	172.08495485761964	30memhg19	TrueDI26830XA
LP0025_06_L003	168.33921049117853	30memhg19	TrueDI26830XA
LP0025_07_L004	166.18476758884842	30memhg19	TrueDI26830XA
LP0025_08_L004	170.15742913675228	30memhg19	TrueDI26830XA
LP0025_10_L003	145.22712417196243	30memhg19	TrueDI26830XA
LP0025_11_L003	165.95662616737215	30memhg19	TrueDI26830XA
LP0025_12_L003	168.5114272721283	30memhg19	TrueDI26830XA
LP0025_15_L003	164.97753120906273	30memhg19	TrueDI26830XA
LP0025_17_L003	167.30157953830135	30memhg19	TrueDI26830XA
LP0025_21_L004	168.85614442868805	30memhg19	TrueDI26830XA
LP0025_24_L003	171.04591862897541	30memhg19	TrueDI26830XA
LP0026_05_L003	169.1479387871155	30memhg19	TrueDI26830XA
LP0026_07_L003	171.13576738495536	30memhg19	TrueDI26830XA
LP0026_08_L003	156.11976085810335	30memhg19	TrueDI26830XA
LP0026_22_L003	164.30208447674548	30memhg19	TrueDI26830XA
LP0026_26_L004	161.38931167175372	30memhg19	TrueDI26830XA
LP0026_38_L004	164.00772602378672	30memhg19	TrueDI26830XA
LP0026_42_L004	164.76467042008596	30memhg19	TrueDI26830XA
LP0027_26_L003	163.22578572917425	30memhg19	TrueDI26830XA
LP0027_35_L003	164.93956602341774	30memhg19	TrueDI26830XA
LP0027_39_L003	166.51520373688538	30memhg19	TrueDI26830XA
LP0028_01_L004	164.04407638297664	30memhg19	TrueDI26830XA
LP0029_02_L004	168.32427497579985	30memhg19	TrueDI26830XA
LP0029_04_L003	169.40622028945654	30memhg19	TrueDI26830XA
LP0029_05_L004	167.68984199181855	30memhg19	TrueDI26830XA
LP0029_06_L003	165.91604967403995	30memhg19	TrueDI26830XA
LP0030_03_L004	167.4451856280617	30memhg19	TrueDI26830XA
LP0030_05_L004	168.6612267858045	30memhg19	TrueDI26830XA
LP0020_01	169.73151022213563	30memhg19decoy	False40
LP0020_02	173.24970979428852	30memhg19decoy	False40
LP0020_03	173.37986354404632	30memhg19decoy	False40
LP0020_04	171.34318557282342	30memhg19decoy	False40
LP0020_05	169.61472926288678	30memhg19decoy	False40
LP0020_06	167.99319643659393	30memhg19decoy	False40
LP0020_07	167.38614185324528	30memhg19decoy	False40
LP0020_08	169.4549043280502	30memhg19decoy	False40
LP0025_01_L004	169.81423883044812	30memhg19decoy	False40
LP0025_02_L004	175.69076928668147	30memhg19decoy	False40
LP0025_03_L003	168.67121124200517	30memhg19decoy	False40
LP0025_04_L004	170.57376788769227	30memhg19decoy	False40
LP0025_05_L003	172.2856641136583	30memhg19decoy	False40
LP0025_06_L003	168.52889456176106	30memhg19decoy	False40
LP0025_07_L004	166.39113338399395	30memhg19decoy	False40
LP0025_08_L004	170.33898793952739	30memhg19decoy	False40
LP0025_10_L003	145.44113727292802	30memhg19decoy	False40
LP0025_11_L003	166.14742705910942	30memhg19decoy	False40
LP0025_12_L003	168.71929004113463	30memhg19decoy	False40
LP0025_15_L003	165.17887676154336	30memhg19decoy	False40
LP0025_17_L003	167.50235940455022	30memhg19decoy	False40
LP0025_21_L004	169.102427843913	30memhg19decoy	False40
LP0025_24_L003	171.26739377036034	30memhg19decoy	False40
LP0026_05_L003	169.3476607540866	30memhg19decoy	False40
LP0026_07_L003	171.32497791004752	30memhg19decoy	False40
LP0026_08_L003	156.35028776626757	30memhg19decoy	False40
LP0026_22_L003	164.5541817285625	30memhg19decoy	False40
LP0026_26_L004	161.58671864058408	30memhg19decoy	False40
LP0026_38_L004	164.21900238312998	30memhg19decoy	False40
LP0026_42_L004	164.96269135659776	30memhg19decoy	False40
LP0027_26_L003	163.38771079161066	30memhg19decoy	False40
LP0027_35_L003	165.08267571988142	30memhg19decoy	False40
LP0027_39_L003	166.68142373397032	30memhg19decoy	False40
LP0028_01_L004	164.25296304172704	30memhg19decoy	False40
LP0029_02_L004	168.5072736952036	30memhg19decoy	False40
LP0029_04_L003	169.58679952775023	30memhg19decoy	False40
LP0029_05_L004	167.8819469912381	30memhg19decoy	False40
LP0029_06_L003	166.12666188843323	30memhg19decoy	False40
LP0030_03_L004	167.6234246083783	30memhg19decoy	False40
LP0030_05_L004	168.86754864383073	30memhg19decoy	False40
LP0020_01	169.6593914896777	30memhg19decoy	FalseDI26830XA
LP0020_02	173.20532430333242	30memhg19decoy	FalseDI26830XA
LP0020_03	173.30648777286314	30memhg19decoy	FalseDI26830XA
LP0020_04	171.30890522525613	30memhg19decoy	FalseDI26830XA
LP0020_05	169.54995637761903	30memhg19decoy	FalseDI26830XA
LP0020_06	167.90229420917638	30memhg19decoy	FalseDI26830XA
LP0020_07	167.2859525770662	30memhg19decoy	FalseDI26830XA
LP0020_08	169.36977236793484	30memhg19decoy	FalseDI26830XA
LP0025_01_L004	169.74623010810484	30memhg19decoy	FalseDI26830XA
LP0025_02_L004	175.625789498625	30memhg19decoy	FalseDI26830XA
LP0025_03_L003	168.60436083865713	30memhg19decoy	FalseDI26830XA
LP0025_04_L004	170.50965451516683	30memhg19decoy	FalseDI26830XA
LP0025_05_L003	172.21985080164794	30memhg19decoy	FalseDI26830XA
LP0025_06_L003	168.4581059373168	30memhg19decoy	FalseDI26830XA
LP0025_07_L004	166.31873986943563	30memhg19decoy	FalseDI26830XA
LP0025_08_L004	170.26871084011336	30memhg19decoy	FalseDI26830XA
LP0025_10_L003	145.27976940042922	30memhg19decoy	FalseDI26830XA
LP0025_11_L003	166.06273623271306	30memhg19decoy	FalseDI26830XA
LP0025_12_L003	168.635996105182	30memhg19decoy	FalseDI26830XA
LP0025_15_L003	165.07290476310544	30memhg19decoy	FalseDI26830XA
LP0025_17_L003	167.41482908142004	30memhg19decoy	FalseDI26830XA
LP0025_21_L004	169.00362756969477	30memhg19decoy	FalseDI26830XA
LP0025_24_L003	171.1837050758458	30memhg19decoy	FalseDI26830XA
LP0026_05_L003	169.28318570645374	30memhg19decoy	FalseDI26830XA
LP0026_07_L003	171.2576746107732	30memhg19decoy	FalseDI26830XA
LP0026_08_L003	156.22134519615463	30memhg19decoy	FalseDI26830XA
LP0026_22_L003	164.43827552017018	30memhg19decoy	FalseDI26830XA
LP0026_26_L004	161.47912451796066	30memhg19decoy	FalseDI26830XA
LP0026_38_L004	164.13710701008662	30memhg19decoy	FalseDI26830XA
LP0026_42_L004	164.87462584945226	30memhg19decoy	FalseDI26830XA
LP0027_26_L003	163.30959167261025	30memhg19decoy	FalseDI26830XA
LP0027_35_L003	165.0147128415406	30memhg19decoy	FalseDI26830XA
LP0027_39_L003	166.59752075824744	30memhg19decoy	FalseDI26830XA
LP0028_01_L004	164.1492746277686	30memhg19decoy	FalseDI26830XA
LP0029_02_L004	168.4347026995047	30memhg19decoy	FalseDI26830XA
LP0029_04_L003	169.52100300018884	30memhg19decoy	FalseDI26830XA
LP0029_05_L004	167.8181030679143	30memhg19decoy	FalseDI26830XA
LP0029_06_L003	166.04071098854158	30memhg19decoy	FalseDI26830XA
LP0030_03_L004	167.55884404576224	30memhg19decoy	FalseDI26830XA
LP0030_05_L004	168.80038226286192	30memhg19decoy	FalseDI26830XA
LP0020_01	169.64571163603117	30memhg19decoy	True40
LP0020_02	173.19269703201948	30memhg19decoy	True40
LP0020_03	173.28973109889978	30memhg19decoy	True40
LP0020_04	171.3063861597608	30memhg19decoy	True40
LP0020_05	169.5487384220914	30memhg19decoy	True40
LP0020_06	167.86002964880595	30memhg19decoy	True40
LP0020_07	167.28829170981606	30memhg19decoy	True40
LP0020_08	169.3974843670984	30memhg19decoy	True40
LP0025_01_L004	169.76940828231412	30memhg19decoy	True40
LP0025_02_L004	175.66159344572722	30memhg19decoy	True40
LP0025_03_L003	168.60898154528613	30memhg19decoy	True40
LP0025_04_L004	170.51980546107913	30memhg19decoy	True40
LP0025_05_L003	172.2397981690913	30memhg19decoy	True40
LP0025_06_L003	168.47265791607478	30memhg19decoy	True40
LP0025_07_L004	166.3217375987765	30memhg19decoy	True40
